headline,is_spam
"Ah, because “profit “ has always been priority one . Whether good bad or indifferent it costs more to have 3 colors rather than one. So now u have the answer. See, no racism here either. We should build a statue for Johnson for making the first black colored bandage",5
"BABYGIRL U MAD?? “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
"Bitch you're mad ? Oh RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
@ChronicBudz BITCH IMMA CUT YOU THE FUCK UP IN PIECES AND SEND YOU ACROSS THE FUCKING WORLD YOU DUMB BITCH NAPPY ASS NIGGER BITCH ASS HOE,5
I absolutely hate that “ dumb ur racist bf” thing like why were u dating one in the first place ?? Maybe cuz u are too??,5
yeah cause we brought systematic racism onto ourselves. Shut the fuck up you sound dumb. Keep this same energy when the kids start calling your daughter a NIGGER at school.,5
"Did u even watch the full video, the indian man steped right into the crowd the boys didnt do anything , except claims harrasment after a black kid said jesus was black, dont say white bois im white and friends with tons of colored , whatchu got up rn is racism",5
"And if blacks have absolute control over anything, it's their culture. They need to turn away from critical race theory, islamic supremacists, black theologians, and race grievance pimp academics. Things were moving positive the past 3 years. Dems, radicals, are undoing it. :(",5
fuck up you dumb hill billy redneck nigger,5
Life and death? Nothing is worst than corona. Save ur life first. Let them handle their life. Talk and fight only after the judgement is given by judge. Before that no1 is crimimal. No one is wrong.,5
U should upload pic of ur shoe game lol after the first 24hr it’s one of the biggest accounts on the site lol,5
Fk eish.. Here I m tryna gt a gal with my corola nd this dumb ass rich nigger just cums with his dads AMG. Aaaaah fuck nigger gt to mk a pln,5
No one is trying to convince black people to stay stuck in the past. Black people are well aware of the past and how it affects the present. The problem is white people who won’t acknowledge it or do anything about it. (Hint: that’s you.),5
Fuck off banks u stupid dumb nigger,5
Holy hell nigger you're dumb as fuck stick to football and bananas bub,5
"#Godhelpus ""@PhonkyTown: TAKE THAT YOU FUCKING NIGGERS! ZIMMERMAN NOT GUILTY!YEAH BITCH FUCK TRAYVON DUMB ASS NIGGER https://twitter.com/PhonkyTown/status/356232317569744896/photo/1""",5
"BLM will attack anything that challenges their claim as #1 victims in the world. List of peoples whose struggles past 100 years make that of Black American's pale to a sickly @shaunking tone. Poles, Ukrainians, Jews, Roma, Kurds, Africans, etc. Simply... 95% of the whole world.",5
@putemupcdukes referring to the Florida Gator Bait cheer.. that is so disgusting and disheartening that a group of people thought it was ok to feed some babies to some Alligators because they were black.. or “Nigger babies”,5
"Kill yourself. “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
guess I'll just start going in. fuck #whitesupremacy fuck your perception of #WhiteGenocide you dumb ass white niggers just need to die off,5
#Coon,5
"dumb ass rappers and their so called ""word play"" nigger....sit the fuck down and read a god damn book!",5
"This person called someone a nigger, and kept telling everyone how violent, murderous and disgusting black people are. What did the driver do? Nothing. Why? If you see something say something right? I saw something. I said something. Nothing was done.",5
So harassing a old lady is not a crime. Why is it ok for a black person saying the n-work ok but when a white person saids it its racist. I was watching the news 2 black guys arguing one called the other black guy a negro.please explain how is it ok.,5
"@JRizzy15TyB lmfao your supposed to tag me in it , idiot ! & NO I DONT WANNA FUCK YELLING STFU DUMB NIGGER .",5
I have never heard a member of the military past or present black or white say anything about the name of a base being racist so I dought they would be fighting each other over it in the middle of a war,5
"Eating. Literally. When I met all of my cousins significant others for the very first time they all said so ur “Dania, the one who loves food” or whenever I meet my parents they say this as well",5
Do you know what a nigger is? You sound dumb as fuck right now. White hoe SMH RT “@5hannnnnon: @MachineGunChino i would. Obama is a nigger”,5
@ItsErr1 fuck u nigger head dumb dick faggot,5
Coz it’s people like you who ARE inherently racist who feel there’s a need to always pick out individual isolated examples to try and counter a movement like black lives matter. There’s a difference between a racist incident and systemic racism that has been there for centuries,5
@nayelixnicoleee fuck you don't use my own name as a pun you dumb nigger #istickmytongueouttothehaters pic.twitter.com/jiSD3vtLiu,5
"the first is saying there’s an update, and the 2nd one is like an error... it happened to me and I had to make a new Japanese Apple account (the first time I did it wrong and didn’t agree to the Japanese terms of agreements) but ur android so I’m not rlly sure",5
tha fuck mann lol... RT @racistbot: Racist! RT @kinghurrikayne caught madd heat 4 callin Jay-z a dumb nigger =^X http://bit.ly/5kEym7,5
"Dese crackers can't hold him back!!!! “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
ur always the first one to reply to my tweets,5
NO. he tried to bridge the social gap in this nation. He was called soft and uppity for he’s efforts. Some white Americans always want the “magical Negro” to come and solve civil unrest.,5
Just drop one single first naw missed ur sound,5
"Man,it's a lot of beautiful,smart, sexy women n my timeline.I guess that makes me the dumb,ignorant,ugly niggER n theirs.Like I giv a fuck.",5
@Johndoe60Jo @nigger_hating RIGHT? LMFAO I DIDNT READ WHAT YOU SAID CAUSE YOU ALREADY SOUND DUMB AS FUCK.,5
@Flex_bills shut the fuck up you dumb yellow eyed nigger,5
don’t worry ur one of the first people i added to mine,5
"O_o SHE TRYIN TO GET SLAPPED""@JustBRI_You: Girl FUCK YOU ! RT @tayyoung_: FUCK OBAMA, dumb ass nigger""",5
"Dumb Bitch stupid ass fuck lame ass piece of shit@DopeBieber: me &amp; @kinkystyles are niggers this Halloween :) https://twitter.com/DopeBieber/status/394997176876535808/photo/1""",5
stop saying nigger you look like a dumb fuck.,5
OMG so tired of the racism stuff going on...geesh most of us were not even alive when most of this stuff happend in the past.. If u ask me...I see racial crap from mostly colored ppl... Oh no can I say colored.. Grow up were all the same.. Either good Or evil..simple as that,5
"(Acts 29:16367) DEVIL'S children, as God called them in St John 8:44, because they ""do not"" share God's looks which is Divine Dark Skinned ""Golden"" Negro, see Revelation 1:14-15, because a Divine Dark Skinned ""Golden"" Negro God is not a white personality by no means,",5
"That’s below the belt and disgusting, what could have raz b say for him to call him out on molestation and call him a homophobic slur? That’s the same as calling a black person “nigger” and then saying you’re not racist",5
Racist people sicken me. Those dumb niggers are shitty as fuck.,5
who the fuck made up the -er rule on nigger.. had to be some dumb ass niggers.,5
"I like bad bitches that like bad bitches too,&amp;&amp; I like hood niggas with a bad attitude &gt;&gt;&gt;",5
"(Acts 29:19622) CAUCASIAN Nephilim colorless creature people of the Devil, the white species Nephilim ""TARES"" of Satan, which God called them for ""obvious"" reasons because they are not the same ""color"" as God is, not Divine Dark Skinned ""Golden"" Negro, God colored people,",5
To the nigger ridin a bike down joe hinton 2 things: give the white kids bike back 2. Get the fuck out of my way dumb fuck,5
Fuck this Walgreens. Too many dumb niggers. #fuckignortantpeople,5
Hian“@iamlille: Racism is wen u select ur white clothes to wash first b4 d black nd colored ones... dnt be a racist! wash dem togeda!!!”,5
i hate living with NIGGERS. like why would you put POTATOES in the fridge you DUMB FUCK.,5
my blood is boilinggg how have people not learned anything from the past 3 months!!! why are we using the names of black people killed by state-sanctioned violence to promote a president,5
"Nigger #fox dont fuck with you no more. I really hope your drinking Clorox, you will make the world better again and better place if you just went away!!!! Hell I'll throw a party, fuck you and your bullshit rigged election you stupid dumb ignorant nigger.",5
@ardeleancgem8 EW YOU ARE NASTY AS FUCK WTF DUMB NIGGER BITCH.,5
I- if a white person called me negro I think I’d black out,5
"OHH U MADD BITCH WHO GIVES AF RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"“@tayyoung_ FUCK OBAMA, dumb ass nigger” bet u won't say dat 2 a black person face",5
"You mad? Lol""@ComedianDHigh: Man this hoe wildin lmao @CABfuturistic: Lol....This bitch----&gt; RT @tayyoung_: FUCK OBAMA, dumb ass nigger""""",5
@untouchablejay4 your a stupid nigger dumb ugly buck tooth fuck,5
@Greasybonifa why don't you shut the fuck up you dumb ass nigger and go eat your fried chicken and dump the rest of the grease in your hair,5
"Get em ""@Mz_MODLyani_: Imma need @PURDYdidit to ride dis hoe!!! lol! RT @tayyoung_: FUCK OBAMA, dumb ass nigger""",5
FUCK YOU YOU DUMB NIGGER @CorchadoAaron,5
"Yea bitch your president is black AGAIN !! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"Sounds like you’re living in the past. We were all slaves at one point. Do we hate Arabs for being the middle man in slavery? A black person in our generation is not oppressed, they can do anything and everything a white or Asian American can do.",5
“@Mr_NiceGuy420_: Fucking dumb nigger come at me see what the fuck happens” Who,5
#RACISM is when u select ur white clothes 2 wash 1st b4 d colored ones dat changes d water!!! Say NO to RACISM...Wash them all together =)),5
fuck those niggas that try to make africans sound dirty but they dont know they originate from africa DUMB FUCKING NIGGERS.yall wre slaves,5
@6775Raja English you dumb nigger Bdk weak af ..the leader dead anyways..just like the group Fuck boi,5
Fuck that dumb sand nigger bitch,5
One guy said in his previous job he refused to serve black people just because he thought they were disgusting. He said he’d like to rub pork in a Muslim’s face. Another man said that he worked “as hard as a nigger”.,5
@_Mikey0 @dimitristourist who the fuck do you think u r? Fukn dumb Nigger.,5
"@BangsWitMe: @Mo_Prepboy: ""@tayyoung_: FUCK OBAMA, dumb ass nigger"" i hate racist fat bitches like this."" Fat fuck. Ignorance smfh..""",5
so this bitch from #BGC5 tryin to apologize bitch u called a black person a NIGGER..um bitch your dumb as fuck u trash bitch @ChristinaBGC5,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” fuck you bitch!",5
"Is racism the reason 40 colored folks get shot in Chicago over the weekend and another 25 on Monday...can't blame the Mayor, she's black (and a lesbian to boot)....hmmm, who to blame, who to blame...I GOT IT....systematic racism...not the drug gangs, they're just aspiring rappers",5
@nerddog_ how the fuck music you green furry ass butt nigger faggot dumb dumb looking self...............Xd,5
A new low for extremist #Qatari @AJArabic . Iran is behind terror attack on Shia #Arab mosque in #Qatif http://t.co/XgVcN62i0R @StateDept,5
@Tee622 @jbossbrown excuse my nigger terminology but I can Jew Comcast down that's y I fuck wit them those dumb niggers don't know no better,5
R u kidding me right now... an older Asian woman against 4-5 MEN aggressively coming at them WHILE she asked them 2 leave her husband alone. If this was a colored person in Obama/Democrat Admin y’all be screaming RACISM,5
"Will Smith Says He‘s Been Called the N-Word by Police - I guess he means Negro (meaning ""Black)."" I've been called by the W-word (meaning ""White""). So what's the big deal! https://www.breitbart.com/entertainment/2020/07/08/will-smith-says-hes-been-called-the-n-word-by-police-on-more-than-10-occasions/ via @BreitbartNews",5
"THIS BS ,u wish u could experience actual racism, colored people receive REAL RACISM , u didnt called a racial slur or anything, suck it up https://twitter.com/zoieburgher/status/830136411848327168",5
"An ex-colleague was called Negro by our Pakistani coworkers and the issue was reported to the COO here on South Africa. And guess what? The COO (who is white) did absolutely. But when I defended myself against a white man insulting me, I was dismissed.",5
K. Michelle ignorant as fuck. Only a dumb uneducated nigger world think Germany really has a Prince lol that's not a royal country,5
"I just KNEW there'd be a lot of morons out there tweeting about Niger. Hey fuckers, that's a country in Africa. Dumb fucks.",5
How would you react if a white person called you a negro during conversation? Genuine question. You OK with that?,5
Racism is when u select yur white clothes to wash first before the black and colored ones....Don't be a racist! Wash them all 2gether!,5
"Luther Vandross lookin, SUV for a forehead having, dumb truck built autistic nigger. Fuck her.",5
"FBI gunna be at your doorstep any minute sweetheart. RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
@realDonaldTrump dude fuck you and that dumb ass nigger,5
Card fan? RT @suaveduave nothings more disgusting than the black uk fan. Who cheer along side millions of folk who consider u niggers! Lmao,5
"But he won tho! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"if u have time to tweet u have time to stream, if you have money to buy BT21 or extra merch than you can buy the REAL album first. Its okay if u cant dedicate ur life to bts, no one expects you to. But participating during cb means doing what you CAN and pulling ur weight",5
"fuck u ya dumb cunt!!!! Obama 4 life!!! Believe that “@OhYouFancyHuhFB: Hahaha yurrr maddddd RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",5
@OBEY_10x: You mad bro? “@Colton_Zappe: Fuck that dumb nigger Obama” Damn he mad af!,5
Fuck that. Fucking idiots. Need to fuck off fuck Tyler nao mean? These niggas are fucking dumb my nigger. Word to Quaker Oats @fucktyler,5
Ur r my favorite from the show hope to meet u one day u were my first crush seeing u in the reunion was like a taste of heaven,5
@sizwedhlomo @akaworldwide you niggers are dumb.Fuck you!I wish you die in a fire.Pieces of shit.,5
"@oddporno Man, niggers stay wanting people to only fuck inside of their race but slander you for dumb shit. White girls are so damn nice.",5
"Canada welcomes you ! “@VirginMadi: Wait “@tayyoung_: FUCK OBAMA, dumb ass nigger””",5
"Hey, I want to talk to you about life what's your address? RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
@pupwrldz — first impression: ur from ig — a nickname I'd give you: ugly — emoji that fits you: — do I like you: yea — you’re my: ?.. one of my fav girls — to be honest: i love u even if ur mean — have I ever disliked you: for a few hours ,5
“@fforeveryoung: KICK ME OUT THE DECK AND THIS IS WHAT YOU GET YOU DUMB NIGGERS FUCK NIGGERS” Smfh,5
y’all: SHOW ME A SINGLE BLACK CAPTIVE PRINCE FAN. I’ll wait us: yeah hi we exis- them: the homophobia in the nigger community disgusting,5
"YO #niggers..YOU don't give a fuck the #NYPD is #Trayvon'ing yo DUMB asses, i'll just JAM the fuck out: http://forumnyc.com/topic/33412-let-the-race-riots-cla-warfare-begin/page__pid__81661#entry81661",5
Pissed off the cracka called me a dumb nigger so i tried to bump damn big ass manager picked my ass up put me in da back man fuck dat,5
@ericvdunn don't anybody give a fuck about your follow. Dumb nigger.,5
"lm ao ur the one who called us brain dead first, do u have memory loss or somethin and ur the one whos getting butthurt over an opinion",5
RACISM is wen u select your white clothes to wash 1st and save the black and colored ones for last,5
Fuck u! Lil faggot “@_tyliccc: Jarvis is a dumb ass nigger.”,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” fuck you with your ugly ass take that cupcake ass makeup off your face you clown",5
Aibor. I said STRAIGHT 3 times and this nigger still says CHECKERS. Ay fuck can't be dealing with deaf and dumb people right now.,5
"Anyways, these people in argentina get called negros de mierda, they are victims of racial profiling and police brutality. So they are not white, and they represent a rather large portion of the argentinian population. Therefore, argentina is not white. Simple as that bby girl",5
"“@Colton_Zappe: Fuck that dumb nigger Obama” lol bitch , your mad af",5
BLACK PEOPLE ARE DUMB AS FUCK. ITS OK TO CALL THEM A NIGGA BUT THEY GET UPSET WHEN ANOTHER RACE CALLS THEM A NIGGER?,5
thank you so much yan!!! i hope youll have good days from now on too!!! im so glad i met u!! ur like one of the first oisuga friends i met ever since i came back to this acc!! every interaction with u is very fun!!! im lov u very much!!!,5
My job really think I don’t know the slick shit they tryna pull they really believe I’m a dumb nigger but they gmfu you not finna fuck me,5
"!!! RT @Blackineeze: Dumb fucks RT @Blaqanesse: All twitter guys act like jerks, nd players just to be called a REAL NIGGER",5
"G damn it, white people didn’t start saying the word Negro was dated, the black community wanted to be called African American",5
"@mackweezy69: @tayyoung_: FUCK OBAMA, dumb ass nigger"" @ChetBallSoHard you missed one.."" Haha white ppl",5
"Ahh fuck these bitch ass niggers, how your all doing, I'm the tunchie, I'm a nusince, I go stupid, I go dumb like the three stooges.",5
"@tayyoung_: FUCK OBAMA, dumb ass nigger watch that n word, that's how you get shot.",5
"If white people suddenly want to call Blacks ""Negroes"" at this moment in history, it can only be an example of color aroused antagonism. I'd gladly be called a ""Negro"" IF whites would acknowledge that Negroes are not from a distinct ""race"" or subspecies from whites and others.",5
"You mean they shouldn't be called ""my African American"" in the middle of a sea of white supremacists? I'm surprised he didn't us the term ""my token negro""",5
"@LadyxGodiva You rock! Fuck that ugly nigger bitch, shes a dumb cunt",5
"i hate when people dismiss theories bc ""the police report proves it wrong"" if there's ANYTHING we should've learned these past couple months it's that cops LIEEEEEEE",5
no maybe because you're calling people niggers and saying they live in slums you fucking dumb fuck,5
"THERE'S A NIGGER RIVER ""Emily it's Niger River......"" Dumb fuck",5
The hell you can say that you dumb stupid ass son of a bitch I have feelings you low life stupid ass also saying nigger is disrespect learn your history get the fuck off bro also sorry my friend I had to do it.,5
"“@SainsburyNews: Fuck off Danny Welbeck you fucking black cunt. Nigger.” No place for this, ever. Disgusting.",5
"(Acts 29:16811) IRANIAN divine dark skinned ""Golden"" Negro Hebrew people of God which the white devil's Americans called Islamic Terrorists and God's Mexican people which white devil's America called rapist terrorist criminals from South of the Border when America is their home",5
"ily you're one of my first friends in this com and i appreciate u so much, ur the best friend someone could ask for and im so sorry i've been distant",5
deela unnie ur one of my first ever oomf ! i will never forget u ! ilysm ! pls take care !,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger This BITCH Here! Go Play In Traffic Hoe.",5
@drakeyoo yea like ur ass yelling NIGGER at that nigga from 711 dumb fuck lol what if he was crazy and threw shit at my car fuckerr,5
@His_Lil_Babyy SOUR APPLES!!! Lol nigga don't you like sour apples?,5
You a fucking nigger with no respect for law enforcement dumb ass black stupid monkey ass motherfucker! Fuck you!,5
"Dumb ass nigger won the election stay mad it makes me happy RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
SOMEBODY in the GM was downing black women then had a wreck. The universe watching you disgusting nigger.,5
@JADEDPUNKHULK go fuck yourself you dumb nigger.,5
[#00] u were one of my first moots omg but we barely interact i hope we interact more and more in the future bcos ur so sweet and kind and i rlly wld love to bcome closer moots!!,5
"Justin Ruark tweets ""stupid niggers"" once a day and you dumb ass are like ""he's my best friend!"" Like beat the fuck out of this kid?",5
Well it can’t be done in one day but u can start. We’re u already enrolled in the school or is it ur first time?,5
Why you feel dumb as fuck nigger boy,5
"Those kind of (and I say this with no prejudice) punk ass nigger bullies need to have their black ass handed to them...preferably by a FEISTY BLACK Woman! The attempted bullying by a ""man""(?) of a tiny old lady is beyond disgusting!!!",5
Ppl of color who speaks spanish prefer to be called “negro” and “negra” insted of “chocolate” “morenito” “morenita” words that white ppl use as not to sound “discriminatory”,5
Guess thas why lil nigger kids be swagged the fuck out and dumb as dirt...more important shit in life than money,5
Racism is when u select yur white clothes to wash first before the black and colored ones....Don't be a racist! Wash them all 2gether!!,5
"@TheTriviaJockey hey you dumb fuck definition of nigger: a person of any race or origin regarded as contemptible, inferior, ignorant, etc.",5
And fuck dumb ass niggers with aggressive ass pitbulls.,5
"y'all are dumb as fuck, why would retweet that dumb bitch when she's calling y'all niggers, all she wants is some fucking attention",5
The first thing to do as part of removing the racial discrimination in US to prohibit anyone says ‘colored pple’ &amp; that starts with stand up comedy where it’s doers never stop saying ‘colored pple’ and the black pple have to stopped calling themselves ‘nigger’ Stop racism now !,5
"Well lol, I'm not THAT old. So it was already a well established fact at that point...if anything, it's very much been eroded as a right in the past 10-15 years or so. So I had no memory of it not being available. But I knew that a lot of older Black folks were actually opposed.",5
@Ilovecollege420: @NerdFemale ALL NIGGERS DESEVE DEATH learn how to spell dumb cunt go rot in the fucking ground assholes holy fuck,5
OMG LES ILY UR ONE OF MY FIRST MOOTS ON HERE I WILL INTERACT MORE :( AND I HOPE UR DOING WELL TOO!,5
Happily scrolling past non-black people’s takes regarding anything black (including rapping in K-POP),5
"@YungEmac I ain't said one thing about bangin u dumb fuck, and u still not talkin fade, u a pussy stupid nigger boy! fuckin coon!",5
"Blah blah blah slavery was bad Africans have it so hard, yeah whatever fuck those niggers, the Irish were slaves before them you dumb fucks.",5
"===> RT @tayyoung_ FUCK OBAMA, dumb ass nigger",5
@TheRealEboue I would call you a nigger but than you would thought that i'm a racist. dumb fuck,5
"You’ll say anything but the truth. How does the guy who made the law admit that it’s racist, but you can’t see it. You’re either slow, tone death, or close minded. Why would black people want to be oppressed, you think we’ve been crying wolf for the past 100+ years",5
"Well fuck you too RT @ImJstRico: ""@DMason702: @Grandpa_nelson its not Jeopardy and thats not his name"" Brooks you're a dumb ass nigger""",5
"Someone toasting u with ""baby ur face looks familiar""?? RT @SkateGurlDee: So who still uses dat dumb line.... Nigger fuck outta ere 8-\",5
"Let's make you famous honey. “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
"LOL, Christianity is the one establishing binary concepts, and the DIALECTIC was first developed by Fichte .Also be CAREFUL ur argument of HISTORICAL DIALECTIC can easily be sold as SOCIAL DARWINISM .",5
Listen here you five handed dumb nigger I'll fuck my bitch whatever way i want fuck your gay ass advice i bet you slather your hands in molasses and put honey barbecue on your nipples Crusty ass bleach head lookin ass Take yo ass back to chilis and go finger a minor cocksuckr,5
Maybe time to shine a spotlight on how the Federation cherry picks which members to protect. 9 cops involved in this incident were legally protected &amp; supported while whistleblowing cops reporting racism/discrimination/victimisation are abandoned or worse. Many willing to speak,5
@KarmaGotSwag fuck u u dumb ugly fucking fraud fake ass admin dumb niger,5
@FrancisSavage @_islappedahoe_ @heyits_jayla @jassssssssxo stfu ignorant fuck u sound stupid dumb nigger,5
“@PastelWhite666: niggers are why america have problems #True #truetweets #MERICA” what the fuck is this. Some people are dumb as fuck.,5
See these dumb ass niggers ate all my dinner and now im hungry fuck man &gt;:(,5
@ItsVibezzz fuck yo urself you dumb nigger cunt. Shitty player and leader.,5
@NeLsoNNaTeR niggers and negro and so on so ur dumb as fuck took yo white ass to school,5
"U refer of course to the obvious implication that 2 support any sort of ""right"" 2 abortion is 2 support the deliberate snuffing out of a human life. Next thing you know someone will be claiming that showing how nice people w/different colored skin can be implies racism is wrong!",5
"This dumb fuck said riley cooper should get a pass for saying nigger because Kanye said it ""700"" times on his last album",5
I think that’s fair. I do. I just think that the time to pick on him is not in direct retaliation to the incident. He didn’t do it. He’s not a culprit. He didn’t really do anything. It doesn’t need to be about Raheem Sterling because it was racist. Let’s make it about the racism.,5
"Śooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo you mad ? “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
Them gunshots rang off and so did I some white family called the cops and said a Negro was huffin and puffin on they porch after midnight and they came right on and got me lmao,5
"AW IM A FOURTH FILIPINO. RT @baconstin: YOURE BLACK TOO?!? RT @obeyfaker: You're dumb as fuck. LOL. I'M HALF FILIPINO AND MEXICAN, NIGGER.",5
really were using the word nigger to describe each other now? wtf grammy night brings out all the dumb fucks i see,5
"Spot-on evaluation of ""white moderates."" Malcolm called them foxes and wolves. Reminding us, both will eat the negro. Black and brown voters are token symbols that white moderates bring out to prove they're against racism and racist policy. Yet, their votes tell us otherwise.",5
Fuck black history month yall niggers still going b ignorant n dumb.,5
"like jas said: white hate maybe, but not white racism. there is a huge distaste towards white people from the colored community. it’s NOT okay. but it is NOT racism. theres a lot of pieces on topic that u can read. i, for one, had a really hard time understanding the+",5
AAAAA WELCOME !!!! one of ur first friends HAHAHHA u can dm me anytime pag u wanna rant abt star wars !! &lt;3 i hope magiging fun stay mo sa sw twt ! &lt;3,5
"WHY DO WHITE PPL THINK ITS OK TO SAY NIGGER NOW?!! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
What tf is racist about saying that blackface was more acceptable in the past? Jimmy Kimmel did black face 20 years ago and nobody had anything to say about it til a few weeks ago so I think her point has been made.,5
"FUCK TRAYVON and FUCK YOU! The lil thug nigger acted a fool and got his dumb... dope smoking ass shot up!... http://fb.me/2s0Afuxk1
Some niggers are dumb as fuck in UJ. They go ask a gal for a R2 than they happy. No numbers and they say they have macked. Mxm!
RT @RyanHarris24: If you still call black people niggers or coons, you need to grow the fuck up. You just make yourself look dumb as hell.""",5
"EVERYBODY GO IN ON THIS DUMBASS BITCH THANK YOU!! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
Literally. Black women pride themselves on being lazy with their hair and wonder why it won't grow past their shoulders. Anything that you want requires work.,5
You r a Racist if u select your white clothes to wash before the black and colored ones..Stop Racism! Wash them all 2gether!!,5
"@MachihaThelma hahahahaaa Thelma! it's alright boo, just leave it.. He's dead to me:P fuck that dumb nigger #AintNobodyGotTimeForThat",5
@LongTimeNo_CEE @fvckcourtt HAHAHAHAHAHAHHAHAHAHAHAHAHHAHAHA cracker and nigger have no meaning in vocab this is dumb as fuck,5
"@MisticaNiebla @Rayvn_ @WittyDuchess @SandersFirmPC If I was a nigger, I'd still be better than your racist dumb ass. Go fuck a cattle prod.",5
to bad u cant lynch people over twitter for saying dumb shit like nigger music. wtf is nigger music??? fuck you and your cracker music cunt,5
"The police have taken great strides to address issues of the past. Body cams mean evidence can’t be disputed. Yet the black community haven’t changed a bit. If anything they’ve got more criminal, more violent, more anti-police. The problem is in the community. Not in the police.",5
"No it isn't. It's a crayon color. Who told you you were black? Because before that they called you negro, colored, and currently ""African American"", which is just the name of two continents, the latter of which being a white man's name.",5
"@tayyoung_: FUCK OBAMA, dumb ass nigger &lt;---- this bullshxt smh .",5
non of these r duos u dumb fuck nigger. What kind of shit,5
Iv got 2 nigger that are together most of the day but why the fuck do both of you lock off you phones at the same time that is dumb,5
I’m saying!!!!! I was like what if they already got married. Like what if they went to the court house and just waiting to have the wedding. I’m not putting anything past them because we didn’t find out about their engagement a month after the fact and I was very offended,5
"So you wanna die now? “@UnchillGABE: ""@TrevDaySweg: Fuck Michael Brown he was just a dumb ass nigger lol"" so we gon do somethin about this?”",5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” Fuck You Ole Ugly Hoe",5
Fuck you dumb bitch RT @lisawiltson: I hate niggers,5
@WSOPTournaments the owner is a dumb nigger who is a dumb ass sketchy faggot who is just gonna fuck you over eventually don't do his tournys,5
"@KissesInPINK_ @REALStaceyDash . If Obama was on fire., I wouldn't even piss on on that dumb fuck ing nigger. Go back to Africa cunt",5
"STINKY PUSSY ONCE AH MONTH BLEEDING HOE!! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"Bitch Keep That Negative Shit To Yo Self...So Yo Ass Mad Bitch...Stupid Wack Ass Hoe ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",5
"@Ameera_89 is ur fantasy to have 10 niggers all slap their ugly disgusting black cocks on ur ass, u hairy asshole slut",5
Fuck off dumb slut that's by you have a nigger nose,5
"now this is getting ridiculous , give me a gun I'll start killing everyone of u dumb nigger fucks , stick to getting your welfare checks",5
"lmaoo “@GaudyGalliano: I hope you get sexually abused in the anal area you sick bitch ""@tayyoung_: FUCK OBAMA, dumb ass nigger""”",5
black applicants. The C stood for Colored. This is the person u support. His father passed his racism on to his son,5
#AskShikhar One word that first comes to ur mind for Captain Virat Kohli.,5
"Twitter is not only lagging, refusing to load anything but is now also momentarily freezing and showing nothing but a black screen why has Twitter barely been working for the past week or so I'm going to lose it.",5
"FUCK OUT MY MENTIONS YOU DUMB NIGGER !!!!! Fuckin cunt !!! ""@BigPussyLicker: @NERD__SEXXXY Ur job is suckin my big dick”",5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” that's why I'm fucking your boyfriend . He love this nigger pussy",5
@DominicanKiiid i'm in class nigga df,5
"Wow RT @itsJAYJAYbruh: “@tayyoung_: FUCK OBAMA, dumb ass nigger” YOU SHOULD PRAY TONIGHT. ASK FOR FORGIVENESS .",5
"and some white people backing him up like ""i totally agree."" he about dumb as fuck for thinking nigger and cracker are on the same level",5
This is what awaits a dumb sand nigger durka durka when he blows up - there are his 72 virgins fucking towel head goat fucking ANTI cartoon drawin mother fuckers - come at me bro - we will fuck your shit up so hard too! pic.twitter.com/UgHEmKsfEL,5
Would love to slap the fuck out of chief keef for the dumb shit that nigger calls music,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” LOL!!!",5
Yep of course at it's always me. Always. I'm the dumb fuck up cunt nigger. That's fine I'll be that.,5
"I am not sure...they elected Trumap who is delusionnal and the other candidate is senile. Anything can happen in the USA!! Meghan's wardrobe budget will be as high as the social budget...will she be white, black, biracial?? Her past will finance her future...",5
damn all this and u still in school? now i can’t decide if you’re dumb as fuck or smart as hell,5
"When u feed into racism u become as small as the racist, shit inferior if u will. Racism exist 4 colored people... http://fb.me/3HBFXC6p8",5
"RT @irosedoit: “@tayyoung_: FUCK OBAMA, dumb ass nigger” dam this oversized Martha Stewart lookin ass hatin",5
"ICYMI: I got called a ""nigger lover"" Because I have black friends. Disgusting. https://twitter.com/_brensss/status/807429071265271808",5
